,Date,Club,Attacking,Attacking_Cumulative,Possession,Possession_Cumulative,Defensive,Defensive_Cumuluative,Overall,Overall_Cumulative
11,22.11.2014,newcastle-united,117.61,1181.7499999999998,-47.0,-176.27,229.18,993.95,299.79,1999.43
12,29.11.2014,newcastle-united,-22.17,1159.5799999999997,-84.75,-261.02,86.25,1080.2,-20.67,1978.76
13,2.12.2014,newcastle-united,68.49,1228.0699999999997,-69.13,-330.15,105.93,1186.13,105.29,2084.05
14,6.12.2014,newcastle-united,125.93,1353.9999999999998,-93.05,-423.2,99.6,1285.73,132.48,2216.53
15,13.12.2014,newcastle-united,74.98,1428.9799999999998,-39.15,-462.34999999999997,-184.81,1100.92,-148.98,2067.55
16,21.12.2014,newcastle-united,31.71,1460.6899999999998,5.49,-456.85999999999996,-27.35,1073.5700000000002,9.85,2077.4
17,26.12.2014,newcastle-united,72.65,1533.34,-16.67,-473.53,-61.99,1011.5800000000002,-6.01,2071.39
18,28.12.2014,newcastle-united,195.6,1728.9399999999998,30.63,-442.9,-36.28,975.3000000000002,189.95,2261.3399999999997
19,1.1.2015,newcastle-united,154.88,1883.8199999999997,-63.92,-506.82,39.66,1014.9600000000002,130.62,2391.9599999999996
20,10.1.2015,newcastle-united,122.38,2006.1999999999998,-99.79,-606.61,-43.2,971.7600000000001,-20.61,2371.3499999999995
21,17.1.2015,newcastle-united,51.36,2057.56,2.74,-603.87,66.64,1038.4,120.74,2492.0899999999992
22,31.1.2015,newcastle-united,212.95,2270.5099999999998,-15.34,-619.21,220.86,1259.2600000000002,418.47,2910.5599999999995
23,8.2.2015,newcastle-united,103.28,2373.79,-64.4,-683.61,81.08,1340.3400000000001,119.96,3030.5199999999995
24,11.2.2015,newcastle-united,67.52,2441.31,-151.04,-834.65,87.01,1427.3500000000001,3.49,3034.0099999999993
25,21.2.2015,newcastle-united,22.5,2463.81,-14.86,-849.51,-155.42,1271.93,-147.78,2886.229999999999
26,28.2.2015,newcastle-united,139.7,2603.5099999999998,-85.71,-935.22,286.8,1558.73,340.79,3227.019999999999
27,4.3.2015,newcastle-united,29.08,2632.5899999999997,-89.02,-1024.24,64.14,1622.8700000000001,4.2,3231.219999999999
28,15.3.2015,newcastle-united,28.44,2661.0299999999997,-39.57,-1063.81,-152.98,1469.89,-164.11,3067.1099999999988
29,21.3.2015,newcastle-united,185.35,2846.3799999999997,-88.76,-1152.57,-68.91,1400.98,27.68,3094.7899999999986
30,5.4.2015,newcastle-united,35.94,2882.3199999999997,-75.19,-1227.76,117.57,1518.55,78.32,3173.1099999999988
31,13.4.2015,newcastle-united,42.52,2924.8399999999997,-72.38,-1300.1399999999999,-36.42,1482.1299999999999,-66.28,3106.8299999999986
32,19.4.2015,newcastle-united,102.72,3027.5599999999995,-99.41,-1399.55,14.3,1496.4299999999998,17.61,3124.4399999999987
33,25.4.2015,newcastle-united,84.24,3111.7999999999993,-33.24,-1432.79,38.06,1534.4899999999998,89.06,3213.4999999999986
34,2.5.2015,newcastle-united,22.61,3134.4099999999994,-89.22,-1522.01,-94.69,1439.7999999999997,-161.3,3052.1999999999985
35,9.5.2015,newcastle-united,127.26,3261.6699999999996,13.19,-1508.82,53.49,1493.2899999999997,193.94,3246.1399999999985
36,16.5.2015,newcastle-united,215.93,3477.5999999999995,-90.06,-1598.8799999999999,138.95,1632.2399999999998,264.82,3510.9599999999987
37,24.5.2015,newcastle-united,144.06,3621.6599999999994,-50.53,-1649.4099999999999,156.29,1788.5299999999997,249.82,3760.779999999999
0,16.8.2014,stoke-city,72.43,0.0,58.41,0.0,110.4,0.0,241.24,0.0
1,24.8.2014,stoke-city,79.95,152.38,34.11,92.52,55.76,166.16,169.82,411.06
2,30.8.2014,stoke-city,81.18,233.56,-54.76,37.76,272.47,438.63,298.89,709.95
3,13.9.2014,stoke-city,112.58,346.14,69.54,107.30000000000001,-2.6,436.03,179.52,889.47
4,20.9.2014,stoke-city,120.5,466.64,-40.43,66.87,-36.01,400.02,44.06,933.53
5,29.9.2014,stoke-city,87.49,554.13,-41.64,25.230000000000004,172.78,572.8,218.63,1152.1599999999999
6,4.10.2014,stoke-city,97.1,651.23,-3.38,21.850000000000005,-97.66,475.14,-3.94,1148.2199999999998
7,19.10.2014,stoke-city,129.21,780.44,1.74,23.590000000000003,-8.55,466.59,122.4,1270.62
8,25.10.2014,stoke-city,23.06,803.5,-14.48,9.110000000000003,74.11,540.6999999999999,82.69,1353.31
9,1.11.2014,stoke-city,186.08,989.58,-15.75,-6.639999999999997,72.66,613.3599999999999,242.99,1596.3
10,9.11.2014,stoke-city,114.77,1104.3500000000001,-103.75,-110.39,76.37,689.7299999999999,87.39,1683.69
11,22.11.2014,stoke-city,126.86,1231.21,33.08,-77.31,-81.32,608.4099999999999,78.62,1762.31
12,29.11.2014,stoke-city,70.2,1301.41,-30.53,-107.84,33.2,641.6099999999999,72.87,1835.1799999999998
13,2.12.2014,stoke-city,66.56,1367.97,-75.58,-183.42000000000002,-38.88,602.7299999999999,-47.9,1787.2799999999997
14,6.12.2014,stoke-city,212.84,1580.81,-49.7,-233.12,-130.03,472.69999999999993,33.11,1820.3899999999996
15,13.12.2014,stoke-city,62.08,1642.8899999999999,-130.06,-363.18,166.41,639.1099999999999,98.43,1918.8199999999997
16,22.12.2014,stoke-city,67.56,1710.4499999999998,-5.68,-368.86,-62.93,576.18,-1.05,1917.7699999999998
17,26.12.2014,stoke-city,57.4,1767.85,-56.81,-425.67,218.87,795.05,219.46,2137.2299999999996
18,28.12.2014,stoke-city,140.73,1908.58,-38.08,-463.75,139.58,934.63,242.23,2379.4599999999996
19,1.1.2015,stoke-city,102.57,2011.1499999999999,-89.31,-553.06,132.75,1067.38,146.01,2525.4699999999993
20,11.1.2015,stoke-city,27.58,2038.7299999999998,-34.03,-587.0899999999999,-151.9,915.4800000000001,-158.35,2367.1199999999994
21,17.1.2015,stoke-city,119.28,2158.0099999999998,7.81,-579.28,192.06,1107.5400000000002,319.15,2686.2699999999995
22,31.1.2015,stoke-city,114.77,2272.7799999999997,-72.93,-652.21,35.04,1142.5800000000002,76.88,2763.1499999999996
23,8.2.2015,stoke-city,97.23,2370.0099999999998,-31.67,-683.88,-19.34,1123.2400000000002,46.22,2809.3699999999994
24,11.2.2015,stoke-city,157.13,2527.14,-8.35,-692.23,-139.52,983.7200000000003,9.26,2818.6299999999997
25,21.2.2015,stoke-city,110.08,2637.22,-60.18,-752.41,60.52,1044.2400000000002,110.42,2929.0499999999997
26,28.2.2015,stoke-city,75.83,2713.0499999999997,-4.83,-757.24,113.39,1157.6300000000003,184.39,3113.4399999999996
27,4.3.2015,stoke-city,132.09,2845.14,-46.57,-803.8100000000001,271.63,1429.2600000000002,357.15,3470.5899999999997
28,14.3.2015,stoke-city,29.85,2874.99,-58.33,-862.1400000000001,66.94,1496.2000000000003,38.46,3509.0499999999997
29,21.3.2015,stoke-city,95.87,2970.8599999999997,-22.45,-884.5900000000001,-78.44,1417.7600000000002,-5.02,3504.0299999999997
30,4.4.2015,stoke-city,90.82,3061.68,-48.75,-933.3400000000001,-102.71,1315.0500000000002,-60.64,3443.39
31,11.4.2015,stoke-city,110.73,3172.41,7.88,-925.4600000000002,24.49,1339.5400000000002,143.1,3586.49
32,18.4.2015,stoke-city,96.22,3268.6299999999997,-85.66,-1011.1200000000001,98.43,1437.9700000000003,108.99,3695.4799999999996
33,25.4.2015,stoke-city,127.22,3395.8499999999995,38.27,-972.8500000000001,25.46,1463.4300000000003,190.95,3886.4299999999994
34,2.5.2015,stoke-city,42.75,3438.5999999999995,5.33,-967.5200000000001,-81.25,1382.1800000000003,-33.17,3853.2599999999993
35,9.5.2015,stoke-city,134.21,3572.8099999999995,-31.61,-999.1300000000001,200.08,1582.2600000000002,302.68,4155.94
36,16.5.2015,stoke-city,45.03,3617.8399999999997,-55.57,-1054.7,188.31,1770.5700000000002,177.77,4333.71
37,24.5.2015,stoke-city,326.95,3944.7899999999995,-39.36,-1094.06,62.83,1833.4,350.42,4684.13
0,16.8.2014,aston-villa,19.28,0.0,-146.13,0.0,127.55,0.0,0.7,0.0
1,23.8.2014,aston-villa,28.47,47.75,-39.39,-185.51999999999998,134.89,262.44,123.97,124.67
2,31.8.2014,aston-villa,125.55,173.3,-8.13,-193.64999999999998,75.88,338.32,193.3,317.97
3,13.9.2014,aston-villa,18.23,191.53,-97.59,-291.24,243.65,581.97,164.29,482.26
4,20.9.2014,aston-villa,12.68,204.21,-77.65,-368.89,-76.99,504.98,-141.96,340.29999999999995
5,27.9.2014,aston-villa,45.22,249.43,15.91,-352.97999999999996,-23.26,481.72,37.87,378.16999999999996
6,4.10.2014,aston-villa,35.54,284.97,-35.19,-388.16999999999996,152.95,634.6700000000001,153.3,531.47
7,18.10.2014,aston-villa,39.73,324.70000000000005,14.16,-374.00999999999993,-56.13,578.5400000000001,-2.24,529.23
8,27.10.2014,aston-villa,86.27,410.97,9.52,-364.48999999999995,8.29,586.83,104.08,633.3100000000001
9,2.11.2014,aston-villa,34.08,445.05,-7.67,-372.15999999999997,-146.43,440.40000000000003,-120.02,513.2900000000001
10,8.11.2014,aston-villa,51.21,496.26,-92.49,-464.65,286.4,726.8,245.12,758.4100000000001
11,24.11.2014,aston-villa,68.46,564.72,-69.21,-533.86,120.06,846.8599999999999,119.31,877.72
12,29.11.2014,aston-villa,158.06,722.78,9.84,-524.02,5.59,852.4499999999999,173.49,1051.21
13,2.12.2014,aston-villa,69.46,792.24,-91.89,-615.91,254.16,1106.61,231.73,1282.94
14,7.12.2014,aston-villa,175.99,968.23,74.06,-541.8499999999999,63.51,1170.12,313.56,1596.5
15,13.12.2014,aston-villa,8.64,976.87,5.7,-536.1499999999999,28.88,1199.0,43.22,1639.72
16,20.12.2014,aston-villa,88.88,1065.75,1.92,-534.2299999999999,85.58,1284.58,176.38,1816.1
17,26.12.2014,aston-villa,38.0,1103.75,111.84,-422.3899999999999,27.87,1312.4499999999998,177.71,1993.81
18,28.12.2014,aston-villa,19.85,1123.6,72.1,-350.28999999999985,177.73,1490.1799999999998,269.68,2263.49
19,1.1.2015,aston-villa,42.3,1165.8999999999999,58.15,-292.1399999999999,150.69,1640.87,251.14,2514.6299999999997
20,10.1.2015,aston-villa,38.06,1203.9599999999998,-26.04,-318.1799999999999,76.83,1717.6999999999998,88.85,2603.4799999999996
21,17.1.2015,aston-villa,58.91,1262.87,7.17,-311.0099999999999,4.16,1721.86,70.24,2673.7199999999993
22,1.2.2015,aston-villa,45.68,1308.55,18.16,-292.84999999999985,-220.51,1501.35,-156.67,2517.0499999999993
23,7.2.2015,aston-villa,66.53,1375.08,41.37,-251.47999999999985,-0.39,1500.9599999999998,107.51,2624.5599999999995
24,10.2.2015,aston-villa,46.67,1421.75,-18.28,-269.7599999999999,8.37,1509.3299999999997,36.76,2661.3199999999997
25,21.2.2015,aston-villa,62.47,1484.22,-107.82,-377.57999999999987,-12.09,1497.2399999999998,-57.44,2603.8799999999997
26,28.2.2015,aston-villa,23.01,1507.23,-33.27,-410.84999999999985,31.28,1528.5199999999998,21.02,2624.8999999999996
27,3.3.2015,aston-villa,143.68,1650.91,25.52,-385.32999999999987,75.12,1603.6399999999999,244.32,2869.22
28,14.3.2015,aston-villa,248.8,1899.71,19.42,-365.90999999999985,88.53,1692.1699999999998,356.75,3225.97
29,21.3.2015,aston-villa,36.15,1935.8600000000001,-28.95,-394.85999999999984,13.14,1705.31,20.34,3246.31
30,4.4.2015,aston-villa,62.47,1998.3300000000002,-64.2,-459.05999999999983,18.71,1724.02,16.98,3263.29
31,11.4.2015,aston-villa,86.14,2084.4700000000003,-50.93,-509.98999999999984,90.21,1814.23,125.42,3388.71
32,7.4.2015,aston-villa,203.44,2287.9100000000003,-50.53,-560.5199999999999,-51.96,1762.27,100.95,3489.66
33,25.4.2015,aston-villa,154.3,2442.2100000000005,7.37,-553.1499999999999,-120.5,1641.77,41.17,3530.83
34,2.5.2015,aston-villa,183.53,2625.7400000000007,26.45,-526.6999999999998,-9.38,1632.3899999999999,200.6,3731.43
35,9.5.2015,aston-villa,79.16,2704.9000000000005,-1.58,-528.2799999999999,205.53,1837.9199999999998,283.11,4014.54
36,16.5.2015,aston-villa,111.08,2815.9800000000005,64.39,-463.8899999999999,-186.91,1651.0099999999998,-11.44,4003.1
37,24.5.2015,aston-villa,63.84,2879.8200000000006,72.69,-391.1999999999999,73.71,1724.7199999999998,210.24,4213.34
0,16.8.2014,west-ham-united,-5.08,0.0,56.49,0.0,61.43,0.0,112.84,0.0
1,23.8.2014,west-ham-united,206.23,201.14999999999998,-18.9,37.59,97.62,159.05,284.95,397.78999999999996
2,30.8.2014,west-ham-united,35.05,236.2,-91.72,-54.129999999999995,67.41,226.46,10.74,408.53
3,15.9.2014,west-ham-united,190.33,426.53,10.8,-43.33,-21.56,204.9,179.57,588.0999999999999
4,20.9.2014,west-ham-united,195.84,622.37,-72.52,-115.85,48.14,253.04000000000002,171.46,759.56
5,27.9.2014,west-ham-united,54.62,676.99,12.46,-103.38999999999999,-52.13,200.91000000000003,14.95,774.51
6,5.10.2014,west-ham-united,61.39,738.38,-82.14,-185.52999999999997,195.63,396.54,174.88,949.39
7,18.10.2014,west-ham-united,226.55,964.9300000000001,54.52,-131.00999999999996,75.1,471.64,356.17,1305.56
8,25.10.2014,west-ham-united,133.0,1097.93,-118.86,-249.86999999999995,52.64,524.28,66.78,1372.34
9,1.11.2014,west-ham-united,99.98,1197.91,-111.2,-361.06999999999994,-46.91,477.37,-58.13,1314.2099999999998
10,8.11.2014,west-ham-united,70.11,1268.02,26.03,-335.03999999999996,176.21,653.58,272.35,1586.56
11,22.11.2014,west-ham-united,80.51,1348.53,26.66,-308.37999999999994,-47.76,605.82,59.41,1645.97
12,29.11.2014,west-ham-united,71.19,1419.72,-39.44,-347.81999999999994,194.53,800.35,226.28,1872.25
13,2.12.2014,west-ham-united,158.69,1578.41,-55.64,-403.4599999999999,107.57,907.9200000000001,210.62,2082.87
14,7.12.2014,west-ham-united,218.63,1797.04,27.36,-376.0999999999999,41.33,949.2500000000001,287.32,2370.19
15,13.12.2014,west-ham-united,124.96,1922.0,36.8,-339.2999999999999,34.66,983.9100000000001,196.42,2566.61
16,20.12.2014,west-ham-united,92.01,2014.01,-15.26,-354.5599999999999,179.09,1163.0,255.84,2822.4500000000003
17,26.12.2014,west-ham-united,2.14,2016.15,-75.88,-430.4399999999999,9.11,1172.11,-64.63,2757.82
18,28.12.2014,west-ham-united,48.9,2065.05,-39.83,-470.26999999999987,-45.48,1126.6299999999999,-36.41,2721.4100000000003
19,1.1.2015,west-ham-united,122.94,2187.9900000000002,-69.89,-540.1599999999999,116.19,1242.82,169.24,2890.6500000000005
20,10.1.2015,west-ham-united,90.45,2278.44,5.59,-534.5699999999998,136.8,1379.62,232.84,3123.4900000000007
21,18.1.2015,west-ham-united,197.78,2476.2200000000003,-3.86,-538.4299999999998,144.7,1524.32,338.62,3462.1100000000006
22,31.1.2015,west-ham-united,8.5,2484.7200000000003,-99.34,-637.7699999999999,-4.79,1519.53,-95.63,3366.4800000000005
23,8.2.2015,west-ham-united,57.6,2542.32,-42.73,-680.4999999999999,115.09,1634.62,129.96,3496.4400000000005
24,11.2.2015,west-ham-united,8.14,2550.46,-75.2,-755.6999999999999,185.1,1819.7199999999998,118.04,3614.4800000000005
25,22.2.2015,west-ham-united,129.52,2679.98,-55.93,-811.6299999999999,52.79,1872.5099999999998,126.38,3740.8600000000006
26,28.2.2015,west-ham-united,112.39,2792.37,46.74,-764.8899999999999,-46.62,1825.8899999999999,112.51,3853.370000000001
27,4.3.2015,west-ham-united,78.28,2870.65,-78.47,-843.3599999999999,4.58,1830.4699999999998,4.39,3857.7600000000007
28,14.3.2015,west-ham-united,48.19,2918.84,-115.98,-959.3399999999999,16.25,1846.7199999999998,-51.54,3806.2200000000007
29,21.3.2015,west-ham-united,85.88,3004.7200000000003,-26.22,-985.56,165.51,2012.2299999999998,225.17,4031.390000000001
30,4.4.2015,west-ham-united,115.63,3120.3500000000004,-25.07,-1010.63,34.76,2046.9899999999998,125.32,4156.710000000001
31,11.4.2015,west-ham-united,83.82,3204.1700000000005,-76.32,-1086.95,19.59,2066.58,27.09,4183.800000000001
32,19.4.2015,west-ham-united,6.87,3211.0400000000004,-18.93,-1105.88,52.41,2118.99,40.35,4224.1500000000015
33,25.4.2015,west-ham-united,5.65,3216.6900000000005,-159.1,-1264.98,261.56,2380.5499999999997,108.11,4332.260000000001
34,2.5.2015,west-ham-united,160.23,3376.9200000000005,46.99,-1217.99,74.83,2455.3799999999997,282.05,4614.310000000001
35,9.5.2015,west-ham-united,-7.87,3369.0500000000006,-41.69,-1259.68,93.35,2548.7299999999996,43.79,4658.100000000001
36,16.5.2015,west-ham-united,84.56,3453.6100000000006,-13.34,-1273.02,62.42,2611.1499999999996,133.64,4791.740000000002
37,24.5.2015,west-ham-united,2.85,3456.4600000000005,-26.05,-1299.07,-18.46,2592.6899999999996,-41.66,4750.080000000002
0,16.8.2014,hull-city,95.19,0.0,-50.93,0.0,217.58,0.0,261.84,0.0
1,24.8.2014,hull-city,66.78,161.97,-41.03,-91.96000000000001,68.77,286.35,94.52,356.35999999999996
2,31.8.2014,hull-city,61.9,223.87,56.67,-35.290000000000006,19.89,306.24,138.46,494.81999999999994
3,15.9.2014,hull-city,144.12,367.99,-32.3,-67.59,85.13,391.37,196.95,691.77
4,20.9.2014,hull-city,130.58,498.57000000000005,-45.62,-113.21000000000001,108.74,500.11,193.7,885.47
5,27.9.2014,hull-city,76.2,574.7700000000001,41.25,-71.96000000000001,-89.7,410.41,27.75,913.22
6,4.10.2014,hull-city,108.89,683.6600000000001,66.86,-5.1000000000000085,221.93,632.34,397.68,1310.9
7,18.10.2014,hull-city,68.6,752.2600000000001,-56.97,-62.07000000000001,3.37,635.71,15.0,1325.9
8,25.10.2014,hull-city,17.83,770.0900000000001,-57.54,-119.61000000000001,181.91,817.62,142.2,1468.1000000000001
9,1.11.2014,hull-city,31.93,802.0200000000001,-37.58,-157.19,44.36,861.98,38.71,1506.8100000000002
10,8.11.2014,hull-city,27.36,829.3800000000001,7.45,-149.74,53.25,915.23,88.06,1594.8700000000001
11,23.11.2014,hull-city,43.29,872.6700000000001,-50.05,-199.79000000000002,-21.72,893.51,-28.48,1566.39
12,29.11.2014,hull-city,10.16,882.83,-43.67,-243.46000000000004,25.86,919.37,-7.65,1558.74
13,3.12.2014,hull-city,72.2,955.0300000000001,-30.31,-273.77000000000004,86.9,1006.27,128.79,1687.53
14,6.12.2014,hull-city,3.96,958.9900000000001,-7.68,-281.45000000000005,192.17,1198.44,188.45,1875.98
15,13.12.2014,hull-city,-1.43,957.5600000000002,-0.97,-282.4200000000001,-53.04,1145.4,-55.44,1820.54
16,20.12.2014,hull-city,37.25,994.8100000000002,-25.87,-308.2900000000001,56.0,1201.4,67.38,1887.92
17,26.12.2014,hull-city,228.14,1222.9500000000003,65.97,-242.32000000000008,97.32,1298.72,391.43,2279.35
18,28.12.2014,hull-city,101.26,1324.2100000000003,9.26,-233.0600000000001,77.7,1376.42,188.22,2467.5699999999997
19,1.1.2015,hull-city,145.35,1469.5600000000002,-38.93,-271.99000000000007,161.02,1537.44,267.44,2735.0099999999998
20,10.1.2015,hull-city,15.83,1485.39,-3.62,-275.61000000000007,93.88,1631.3200000000002,106.09,2841.1
21,18.1.2015,hull-city,78.69,1564.0800000000002,-81.66,-357.2700000000001,-103.75,1527.5700000000002,-106.72,2734.38
22,31.1.2015,hull-city,89.29,1653.3700000000001,-34.29,-391.5600000000001,-195.78,1331.7900000000002,-140.78,2593.6
23,7.2.2015,hull-city,77.57,1730.94,-104.03,-495.59000000000015,123.18,1454.9700000000003,96.72,2690.3199999999997
24,10.2.2015,hull-city,82.61,1813.55,-27.05,-522.6400000000001,178.34,1633.3100000000002,233.9,2924.22
25,21.2.2015,hull-city,102.39,1915.94,9.2,-513.44,46.27,1679.5800000000002,157.86,3082.08
26,28.2.2015,hull-city,3.06,1919.0,-105.28,-618.72,57.25,1736.8300000000002,-44.97,3037.11
27,3.3.2015,hull-city,70.81,1989.81,-35.93,-654.65,51.35,1788.18,86.23,3123.34
28,14.3.2015,hull-city,37.77,2027.58,-58.45,-713.1,76.83,1865.01,56.15,3179.4900000000002
29,22.3.2015,hull-city,111.42,2139.0,-74.19,-787.29,-21.16,1843.85,16.07,3195.5600000000004
30,4.4.2015,hull-city,146.33,2285.33,-37.78,-825.0699999999999,-125.17,1718.6799999999998,-16.62,3178.9400000000005
31,11.4.2015,hull-city,51.03,2336.36,-17.67,-842.7399999999999,71.97,1790.6499999999999,105.33,3284.2700000000004
32,28.4.2015,hull-city,54.91,2391.27,-100.7,-943.4399999999999,166.35,1956.9999999999998,120.56,3404.8300000000004
33,25.4.2015,hull-city,147.03,2538.3,-19.03,-962.4699999999999,172.98,2129.9799999999996,300.98,3705.8100000000004
34,4.5.2015,hull-city,50.08,2588.38,-74.98,-1037.4499999999998,-113.82,2016.1599999999996,-138.72,3567.0900000000006
35,9.5.2015,hull-city,116.41,2704.79,-27.83,-1065.2799999999997,-4.17,2011.9899999999996,84.41,3651.5000000000005
36,16.5.2015,hull-city,22.85,2727.64,-32.78,-1098.0599999999997,25.97,2037.9599999999996,16.04,3667.5400000000004
37,24.5.2015,hull-city,73.32,2800.96,-55.89,-1153.9499999999998,96.43,2134.3899999999994,113.86,3781.4000000000005
0,4.8.2017,sunderland,68.72,0.0,-56.48,0.0,114.18,0.0,126.42,0.0
1,13.8.2017,sunderland,154.64,223.35999999999999,-77.22,-133.7,191.21,305.39,268.63,395.05
2,16.8.2017,sunderland,80.84,304.2,-117.5,-251.2,88.11,393.5,51.45,446.5
3,19.8.2017,sunderland,76.07,380.27,-83.07,-334.27,-22.35,371.15,-29.35,417.15
4,26.8.2017,sunderland,41.75,422.02,-70.57,-404.84,-122.61,248.53999999999996,-151.43,265.71999999999997
5,9.9.2017,sunderland,75.41,497.42999999999995,-120.0,-524.8399999999999,52.5,301.03999999999996,7.91,273.63
6,12.9.2017,sunderland,101.75,599.18,-59.01,-583.8499999999999,69.7,370.73999999999995,112.44,386.07
7,16.9.2017,sunderland,79.85,679.03,-22.75,-606.5999999999999,98.22,468.9599999999999,155.32,541.39
8,23.9.2017,sunderland,91.06,770.0899999999999,-104.44,-711.04,55.89,524.8499999999999,42.51,583.9
9,26.9.2017,sunderland,174.51,944.5999999999999,-132.1,-843.14,-151.12,373.7299999999999,-108.71,475.19
10,30.9.2017,sunderland,130.45,1075.05,-160.31,-1003.45,56.95,430.6799999999999,27.09,502.28
11,14.10.2017,sunderland,99.85,1174.8999999999999,-140.08,-1143.53,146.36,577.04,106.13,608.41
12,21.10.2017,sunderland,128.83,1303.7299999999998,-108.45,-1251.98,-27.78,549.26,-7.4,601.01
13,28.10.2017,sunderland,95.8,1399.5299999999997,-184.26,-1436.24,10.81,560.0699999999999,-77.65,523.36
14,31.10.2017,sunderland,209.73,1609.2599999999998,-102.9,-1539.14,-31.9,528.17,74.93,598.29
15,5.11.2017,sunderland,36.4,1645.6599999999999,-88.66,-1627.8000000000002,-41.9,486.27,-94.16,504.13
16,18.11.2017,sunderland,153.98,1799.6399999999999,-30.29,-1658.0900000000001,-72.93,413.34,50.76,554.89
17,21.11.2017,sunderland,79.31,1878.9499999999998,-52.58,-1710.67,7.77,421.10999999999996,34.5,589.39
18,25.11.2017,sunderland,177.26,2056.21,-62.41,-1773.0800000000002,50.41,471.52,165.26,754.65
19,2.12.2017,sunderland,55.79,2112.0,-17.96,-1791.0400000000002,-132.61,338.90999999999997,-94.78,659.87
20,9.12.2017,sunderland,24.44,2136.44,-114.42,-1905.4600000000003,160.09,499.0,70.11,729.98
21,16.12.2017,sunderland,128.59,2265.03,-70.77,-1976.2300000000002,155.65,654.65,213.47,943.45
22,23.12.2017,sunderland,111.86,2376.8900000000003,-45.25,-2021.4800000000002,-1.74,652.91,64.87,1008.32
23,26.12.2017,sunderland,40.58,2417.4700000000003,-50.9,-2072.38,-68.76,584.15,-79.08,929.24
24,30.12.2017,sunderland,96.41,2513.88,-89.34,-2161.7200000000003,113.26,697.41,120.33,1049.57
25,1.1.2018,sunderland,65.3,2579.1800000000003,-83.12,-2244.84,40.54,737.9499999999999,22.72,1072.29
26,13.1.2018,sunderland,41.07,2620.2500000000005,-137.65,-2382.4900000000002,-124.68,613.27,-221.26,851.03
27,20.1.2018,sunderland,91.3,2711.5500000000006,-126.24,-2508.73,154.37,767.64,119.43,970.46
28,30.1.2018,sunderland,137.35,2848.9000000000005,-106.44,-2615.17,-104.32,663.3199999999999,-73.41,897.0500000000001
29,3.2.2018,sunderland,51.75,2900.6500000000005,-118.91,-2734.08,-3.19,660.1299999999999,-70.35,826.7
30,10.2.2018,sunderland,120.09,3020.7400000000007,-117.33,-2851.41,-103.73,556.3999999999999,-100.97,725.73
31,17.2.2018,sunderland,67.83,3088.5700000000006,-52.88,-2904.29,-105.24,451.15999999999985,-90.29,635.44
32,20.2.2018,sunderland,96.36,3184.9300000000007,-54.86,-2959.15,67.05,518.2099999999998,108.55,743.99
33,24.2.2018,sunderland,259.08,3444.0100000000007,-50.82,-3009.9700000000003,-251.26,266.9499999999998,-43.0,700.99
34,3.3.2018,sunderland,101.98,3545.9900000000007,-176.7,-3186.67,148.12,415.0699999999998,73.4,774.39
35,6.3.2018,sunderland,87.75,3633.7400000000007,-17.75,-3204.42,-61.02,354.04999999999984,8.98,783.37
36,10.3.2018,sunderland,103.88,3737.620000000001,-135.71,-3340.13,-46.26,307.78999999999985,-78.09,705.28
37,17.3.2018,sunderland,105.44,3843.060000000001,-181.63,-3521.76,14.22,322.0099999999999,-61.97,643.31
38,30.3.2018,sunderland,192.67,4035.730000000001,-143.62,-3665.38,-51.01,270.9999999999999,-1.96,641.3499999999999
39,2.4.2018,sunderland,191.76,4227.490000000001,-74.18,-3739.56,-115.94,155.0599999999999,1.64,642.9899999999999
40,7.4.2018,sunderland,156.97,4384.460000000001,-24.44,-3764.0,11.71,166.7699999999999,144.24,787.2299999999999
41,10.4.2018,sunderland,165.48,4549.9400000000005,-22.34,-3786.34,6.98,173.7499999999999,150.12,937.3499999999999
42,14.4.2018,sunderland,202.19,4752.13,-58.18,-3844.52,-38.66,135.0899999999999,105.35,1042.6999999999998
43,21.4.2018,sunderland,156.59,4908.72,-136.95,-3981.47,-69.32,65.7699999999999,-49.68,993.0199999999999
0,16.8.2014,queens-park-rangers,69.72,0.0,25.35,0.0,113.77,0.0,208.84,0.0
1,24.8.2014,queens-park-rangers,-34.23,35.49,-31.25,-5.899999999999999,-109.01,4.759999999999991,-174.49,34.349999999999994
2,30.8.2014,queens-park-rangers,140.23,175.72,16.94,11.040000000000003,185.81,190.57,342.98,377.33000000000004
3,14.9.2014,queens-park-rangers,36.92,212.64,-26.97,-15.929999999999996,-46.32,144.25,-36.37,340.96000000000004
4,20.9.2014,queens-park-rangers,155.3,367.94,12.67,-3.2599999999999962,-21.9,122.35,146.07,487.03000000000003
5,27.9.2014,queens-park-rangers,60.84,428.78,-46.2,-49.46,24.33,146.68,38.97,526.0
6,5.10.2014,queens-park-rangers,22.75,451.53,-7.42,-56.88,114.35,261.03,129.68,655.6800000000001
7,19.10.2014,queens-park-rangers,67.07,518.5999999999999,-70.36,-127.24000000000001,-62.8,198.22999999999996,-66.09,589.59
8,27.10.2014,queens-park-rangers,145.89,664.4899999999999,-124.36,-251.60000000000002,257.52,455.74999999999994,279.05,868.6400000000001
9,1.11.2014,queens-park-rangers,75.67,740.1599999999999,-63.27,-314.87,58.79,514.54,71.19,939.8300000000002
